eps_s,eps_t,Equilibrium Temperature Difference (T_eq - T_atm)
0.55,0.44,70.51562567617628
0.55,0.45,69.99294438822056
0.55,0.46,69.47676542900808
0.55,0.47,68.96695220919344
0.55,0.48,68.46337214038283
0.55,0.49,67.96589648718356
0.55,0.5,67.47440022581515
0.55,0.51,66.98876190884664
0.55,0.52,66.50886353583496
0.55,0.53,66.03459042947082
0.55,0.54,65.56583111709404
0.55,0.55,65.1024772172047
0.55,0.56,64.64442333081047
0.55,0.57,64.19156693726603
0.55,0.58,63.74380829453253
0.55,0.59,63.301050343524366
0.55,0.6,62.86319861644222
0.55,0.61,62.43016114877611
0.55,0.62,62.001848394974104
0.55,0.63,61.57817314747126
0.55,0.64,61.159050458973184
0.55,0.65,60.74439756787143
0.55,0.66,60.33413382654874
0.55,0.67,59.92818063257903
0.55,0.68,59.526461362581756
0.55,0.69,59.12890130865202
0.55,0.7,58.73542761727333
0.55,0.71,58.345969230520495
0.55,0.72,57.96045682956628
0.55,0.73,57.578822780291205
0.55,0.74,57.201001080985066
0.55,0.75,56.826927311932025
0.55,0.76,56.45653858695334
0.55,0.77,56.08977350669795
0.55,0.78,55.72657211365424
0.55,0.79,55.36687584883583
0.55,0.8,55.01062750997431
0.55,0.81,54.65777121129264
0.55,0.82,54.308252344681364
0.55,0.83,53.962017542263766
0.55,0.84,53.619014640312
0.55,0.85,53.2791926443802
0.55,0.86,52.94250169571808
0.55,0.87,52.60889303881362
0.55,0.88,52.27831899009982
0.55,0.89,51.95073290766413
0.55,0.9,51.626089162075516
0.55,0.91,51.30434310815582
0.55,0.92,50.985451057713135
0.55,0.93,50.66937025320942
0.55,0.94,50.35605884226493
0.55,0.95,50.04547585305136
0.55,0.96,49.737581170506644
0.55,0.97,49.4323355132496
0.55,0.98,49.129700411350825
0.55,0.99,48.82963818475963
0.55,1.0,48.53211192245902
0.56,0.0,104.79172569451947
0.56,0.01,103.72981960648582
0.56,0.02,102.68889997842547
0.56,0.03,101.66830238681217
0.56,0.04,100.66738931861192
0.56,0.05,99.68554897506925
0.56,0.06,98.72219412134683
0.56,0.07,97.77676098222565
0.56,0.08,96.84870818379443
0.56,0.09,95.93751574037452
0.56,0.1,95.04268408604236
0.56,0.11,94.16373314947123
0.56,0.12,93.3002014711061
0.56,0.13,92.45164536108678
0.56,0.14,91.61763809671163
0.56,0.15,90.7977691578592
0.56,0.16,89.9916434988225
0.56,0.17,89.19888085516686
0.56,0.18,88.41911508402376
0.56,0.19,87.65199353628645
0.56,0.2,86.89717645940192
0.56,0.21,86.154336429122
0.56,0.22,85.4231578090239
0.56,0.23,84.7033362363664
0.56,0.24,83.99457813293486
0.56,0.25,83.29660023977033
0.56,0.26,82.60912917450878
0.56,0.27,81.93190101013539
0.56,0.28,81.26466087419914
0.56,0.29,80.6071625673689
0.56,0.3,79.95916820028145
0.56,0.31,79.32044784788604
0.56,0.32,78.69077922025991
0.56,0.33,78.06994734912769
0.56,0.34,77.45774428918384
0.56,0.35,76.85396883356532
0.56,0.36,76.25842624268967
0.56,0.37,75.67092798571178
0.56,0.38,75.09129149408085
0.56,0.39,74.51933992646292
0.56,0.4,73.95490194452339
0.56,0.41,73.3978114989252
0.56,0.42,72.84790762513006
0.56,0.43,72.30503424845551
0.56,0.44,71.76903999784832
0.56,0.45,71.23977802808048
0.56,0.46,70.71710584981713
0.56,0.47,70.20088516725338
0.56,0.48,69.69098172282816
0.56,0.49,69.18726514881104
0.56,0.5,68.6896088252991
0.56,0.51,68.19788974439797
0.56,0.52,67.71198838016858
0.56,0.53,67.23178856420839
0.56,0.54,66.75717736646743
0.56,0.55,66.28804498114079
0.56,0.56,65.82428461726869
0.56,0.57,65.36579239398225
0.56,0.58,64.91246724004344
0.56,0.59,64.4642107975265
0.56,0.6,64.02092732946954
0.56,0.61,63.58252363122108
0.56,0.62,63.148908945434584
0.56,0.63,62.71999488043616
0.56,0.64,62.295695331892546
0.56,0.65,61.875926407513305
0.56,0.66,61.46060635480069
0.56,0.67,61.0496554915872
0.56,0.68,60.64299613928233
0.56,0.69,60.24055255873105
0.56,0.7,59.84225088847779
0.56,0.71,59.44801908545651
0.56,0.72,59.05778686789057
0.56,0.73,58.67148566039447
0.56,0.74,58.289048541053944
0.56,0.75,57.91041019056843
0.56,0.76,57.53550684322994
0.56,0.77,57.164276239713104
0.56,0.78,56.796657581626164
0.56,0.79,56.432591487646675
0.56,0.8,56.072019951320044
0.56,0.81,55.71488630033389
0.56,0.82,55.36113515725299
0.56,0.83,55.01071240167528
0.56,0.84,54.66356513366776
0.56,0.85,54.31964163854889
0.56,0.86,53.978891352859364
0.56,0.87,53.64126483155559
0.56,0.88,53.30671371625874
0.56,0.89,52.975190704678596
0.56,0.9,52.64664952103021
0.56,0.91,52.321044887461824
0.56,0.92,51.99833249646548
0.56,0.93,51.67846898416741
0.56,0.94,51.361411904551744
0.56,0.95,51.047119704547924
0.56,0.96,50.735551699855876
0.56,0.97,50.42666805166766
0.56,0.98,50.12042974408109
0.56,0.99,49.81679856227629
0.56,1.0,49.515737071352476
0.57,0.0,106.43920418217226
0.57,0.01,105.36521683043458
0.57,0.02,104.31235914662426
0.57,0.03,103.27996984736296
0.57,0.04,102.26741383932944
0.57,0.05,101.27408110773638
0.57,0.06,100.29938564150564
0.57,0.07,99.34276439654013
0.57,0.08,98.40367629750267
0.57,0.09,97.48160127854032
0.57,0.1,96.57603936254952
0.57,0.11,95.686509778752
0.57,0.12,94.81255011780462
0.57,0.13,93.95371552355272
0.57,0.14,93.10957792061595
0.57,0.15,92.2797252765032
0.57,0.16,91.46376089731149
0.57,0.17,90.66130275570976
0.57,0.18,89.87198284993923
0.57,0.19,89.09544659272007
0.57,0.2,88.33135222875
0.57,0.21,87.57937027952909
0.57,0.22,86.83918301442037
0.57,0.23,86.11048394669803
0.57,0.24,85.39297735339323
0.57,0.25,84.68637781793319
0.57,0.26,83.99040979443117
0.57,0.27,83.30480719254786
0.57,0.28,82.62931298203279
0.57,0.29,81.96367881592653
0.57,0.3,81.30766467145912
0.57,0.31,80.66103850788028
0.57,0.32,80.02357594032122
0.57,0.33,79.39505992883466
0.57,0.34,78.77528048197593
0.57,0.35,78.16403437413459
0.57,0.36,77.56112487586063
0.57,0.37,76.96636149668325
0.57,0.38,76.37955973966683
0.57,0.39,75.80054086720503
0.57,0.4,75.22913167738568
0.57,0.41,74.66516429053343
0.57,0.42,74.10847594530946
0.57,0.43,73.55890880397203
0.57,0.44,73.01630976624858
0.57,0.45,72.48053029150554
0.57,0.46,71.95142622875676
0.57,0.47,71.42885765404651
0.57,0.48,70.9126887150041
0.57,0.49,70.40278748208749
0.57,0.5,69.89902580624249
0.57,0.51,69.4012791826853
0.57,0.52,68.90942662043295
0.57,0.53,68.42335051741844
0.57,0.54,67.94293654082708
0.57,0.55,67.46807351247679
0.57,0.56,66.99865329890929
0.57,0.57,66.53457070609113
0.57,0.58,66.07572337840497
0.57,0.59,65.62201170180907
0.57,0.6,65.17333871086493
0.57,0.61,64.72960999959179
0.57,0.62,64.29073363585496
0.57,0.63,63.85662007921684
0.57,0.64,63.42718210196591
0.57,0.65,63.00233471334701
0.57,0.66,62.58199508671362
0.57,0.67,62.16608248952315
0.57,0.68,61.75451821607379
0.57,0.69,61.347225522764234
0.57,0.7,60.944129565901676
0.57,0.71,60.54515734183633
0.57,0.72,60.15023762936249
0.57,0.73,59.75930093430958
0.57,0.74,59.37227943614744
0.57,0.75,58.98910693663419
0.57,0.76,58.60971881031958
0.57,0.77,58.23405195690697
0.57,0.78,57.86204475527592
0.57,0.79,57.4936370192554
0.57,0.8,57.12876995494423
0.57,0.81,56.76738611956591
0.57,0.82,56.409429381816835
0.57,0.83,56.05484488355722
0.57,0.84,55.70357900291788
0.57,0.85,55.35557931865327
0.57,0.86,55.010794575780494
0.57,0.87,54.66917465232501
0.57,0.88,54.33067052730115
0.57,0.89,53.995234249735006
0.57,0.9,53.6628189087495
0.57,0.91,53.33337860468009
0.57,0.92,53.00686842111594
0.57,0.93,52.68324439791991
0.57,0.94,52.362463505154665
0.57,0.95,52.04448361778611
0.57,0.96,51.729263491324616
0.57,0.97,51.41676273819439
0.57,0.98,51.106941804902476
0.57,0.99,50.79976194990434
0.57,1.0,50.49518522225429
0.58,0.0,108.07293640648521
0.58,0.01,106.987258449727
0.58,0.02,105.92283358648115
0.58,0.03,104.87900485166523
0.58,0.04,103.85514067650303
0.58,0.05,102.85063386567697
0.58,0.06,101.86490060220723
0.58,0.07,100.89737948204254
0.58,0.08,99.94753057979841
0.58,0.09,99.01483454673144
0.58,0.1,98.09879174127536
0.58,0.11,97.19892139252204
0.58,0.12,96.31476079630426
0.58,0.13,95.445864543727
0.58,0.14,94.59180378151649
0.58,0.15,93.75216550346238
0.58,0.16,92.92655187232896
0.58,0.17,92.11457957114055
0.58,0.18,91.31587918311112
0.58,0.19,90.53009459914097
0.58,0.2,89.75688245183176
0.58,0.21,88.99591157513726
0.58,0.22,88.24686248855289
0.58,0.23,87.50942690478502
0.58,0.24,86.7833072600302
0.58,0.25,86.06821626580995
0.58,0.26,85.36387648135764
0.58,0.27,84.67001990575255
0.58,0.28,83.98638758882862
0.58,0.29,83.31272925993443
0.58,0.3,82.64880297383513
0.58,0.31,81.99437477287739
0.58,0.32,81.34921836458068
0.58,0.33,80.71311481406389
0.58,0.34,80.08585225046409
0.58,0.35,79.46722558675953
0.58,0.36,78.85703625224812
0.58,0.37,78.25509193718489
0.58,0.38,77.6612063489303
0.58,0.39,77.07519897898209
0.58,0.4,76.49689488050444
0.58,0.41,75.9261244557182
0.58,0.42,75.3627232527586
0.58,0.43,74.80653177143523
0.58,0.44,74.25739527759731
0.58,0.45,73.71516362557315
0.58,0.46,73.1796910883748
0.58,0.47,72.65083619519248
0.58,0.48,72.12846157595658
0.58,0.49,71.61243381252007
0.58,0.5,71.10262329622259
0.58,0.51,70.59890409143281
0.58,0.52,70.10115380491277
0.58,0.53,69.60925346062038
0.58,0.54,69.12308737977395
0.58,0.55,68.6425430658266
0.58,0.56,68.1675110942561
0.58,0.57,67.69788500683183
0.58,0.58,67.23356121023721
0.58,0.59,66.77443887872965
0.58,0.6,66.32041986080554
0.58,0.61,65.87140858956428
0.58,0.62,65.42731199664945
0.58,0.63,64.98803942962815
0.58,0.64,64.55350257256737
0.58,0.65,64.12361536978455
0.58,0.66,63.698293952526456
0.58,0.67,63.27745656852909
0.58,0.68,62.86102351421579
0.58,0.69,62.448917069568324
0.58,0.7,62.04106143543282
0.58,0.71,61.63738267320133
0.58,0.72,61.23780864678872
0.58,0.73,60.84226896671879
0.58,0.74,60.45069493635282
0.58,0.75,60.06301950006264
0.58,0.76,59.67917719335202
0.58,0.77,59.299104094718416
0.58,0.78,58.922737779350996
0.58,0.79,58.550017274450454
0.58,0.8,58.18088301615808
0.58,0.81,57.81527680805067
0.58,0.82,57.45314178104252
0.58,0.83,57.09442235477377
0.58,0.84,56.739064200304426
0.58,0.85,56.38701420415754
0.58,0.86,56.03822043352284
0.58,0.87,55.69263210275494
0.58,0.88,55.35019954096572
0.58,0.89,55.010874160729145
0.58,0.9,54.67460842786801
0.58,0.91,54.341355832210695
0.58,0.92,54.01107085938213
0.58,0.93,53.68370896349961
0.58,0.94,53.359226540795646
0.58,0.95,53.03758090407587
0.58,0.96,52.71873025805121
0.58,0.97,52.402633675463335
0.58,0.98,52.08925107395055
0.58,0.99,51.778543193730115
0.58,1.0,51.470471575898614
0.59,0.0,109.69265483567864
0.59,0.01,108.59568611727138
0.59,0.02,107.52007399169605
0.59,0.03,106.4651669670493
0.59,0.04,105.43033808538962
0.59,0.05,104.41498399209928
0.59,0.06,103.4185240238059
0.59,0.07,102.44039931763086
0.59,0.08,101.48007194424463
0.59,0.09,100.53702406618129
0.59,0.1,99.61075712278671
0.59,0.11,98.70079104246958
0.59,0.12,97.80666348264174
0.59,0.13,96.9279290976425
0.59,0.14,96.06415883435642
0.59,0.15,95.21493925543297
0.59,0.16,94.37987188959045
0.59,0.17,93.55857260840969
0.59,0.18,92.75067102914403
0.59,0.19,91.95580994261167
0.59,0.2,91.17364476561625
0.59,0.21,90.40384301699555
0.59,0.22,89.64608381642
0.59,0.23,88.90005740525027
0.59,0.24,88.16546468852732
0.59,0.25,87.44201679720112
0.59,0.26,86.72943466991296
0.59,0.27,86.0274486534343
0.59,0.28,85.33579812090142
0.59,0.29,84.654231107226
0.59,0.3,83.98250396078862
0.59,0.31,83.32038101077353
0.59,0.32,82.66763424934038
0.59,0.33,82.02404302807088
0.59,0.34,81.38939376797396
0.59,0.35,80.76347968236064
0.59,0.36,80.14610051212316
0.59,0.37,79.5370622727188
0.59,0.38,78.93617701238821
0.59,0.39,78.3432625809856
0.59,0.4,77.75814240903065
0.59,0.41,77.18064529644596
0.59,0.42,76.6106052104517
0.59,0.43,76.04786109233038
0.59,0.44,75.4922566725125
0.59,0.45,74.94364029368029
0.59,0.46,74.4018647413983
0.59,0.47,73.86678708205909
0.59,0.48,73.33826850767849
0.59,0.49,72.81617418730491
0.59,0.5,72.30037312462218
0.59,0.51,71.79073802159809
0.59,0.52,71.28714514777579
0.59,0.53,70.78947421503545
0.59,0.54,70.2976082574541
0.59,0.55,69.81143351618061
0.59,0.56,69.33083932897267
0.59,0.57,68.85571802422885
0.59,0.58,68.38596481933018
0.59,0.59,67.92147772301558
0.59,0.6,67.46215744171934
0.59,0.61,67.0079072895968
0.59,0.62,66.55863310214573
0.59,0.63,66.11424315316026
0.59,0.64,65.674648075003
0.59,0.65,65.239760781933
0.59,0.66,64.80949639644427
0.59,0.67,64.38377217835773
0.59,0.68,63.96250745671074
0.59,0.69,63.54562356418904
0.59,0.7,63.13304377404285
0.59,0.71,62.72469323940476
0.59,0.72,62.320498934809905
0.59,0.73,61.92038959996148
0.59,0.74,61.52429568553515
0.59,0.75,61.132149300978654
0.59,0.76,60.743884164243525
0.59,0.77,60.35943555328993
0.59,0.78,59.97874025940126
0.59,0.79,59.60173654213719
0.59,0.8,59.22836408593514
0.59,0.81,58.85856395818297
0.59,0.82,58.492278568849144
0.59,0.83,58.12945163148714
0.59,0.84,57.770028125607496
0.59,0.85,57.41395426037718
0.59,0.86,57.06117743952541
0.59,0.87,56.71164622750672
0.59,0.88,56.36531031678504
0.59,0.89,56.022120496257344
0.59,0.9,55.68202862069393
0.59,0.91,55.34498758126131
0.59,0.92,55.010951276992785
0.59,0.93,54.67987458722956
0.59,0.94,54.351713344937366
0.59,0.95,54.02642431093739
0.59,0.96,53.70396514896788
0.59,0.97,53.38429440152373
0.59,0.98,53.067371466544785
0.59,0.99,52.75315657476119
0.59,1.0,52.44161076785292
0.6,0.0,111.29810349364521
0.6,0.01,110.19025208818795
0.6,0.02,109.10384078344458
0.6,0.03,108.03822468564641
0.6,0.04,106.99278250945662
0.6,0.05,105.96691574229783
0.6,0.06,104.9600478179492
0.6,0.07,103.97162330339307
0.6,0.08,103.00110710183378
0.6,0.09,102.04798367422222
0.6,0.1,101.11175628124852
0.6,0.11,100.19194624695388
0.6,0.12,99.28809224514384
0.6,0.13,98.39974960898894
0.6,0.14,97.52648966437704
0.6,0.15,96.66789908703493
0.6,0.16,95.82357928330708
0.6,0.17,94.9931457945055
0.6,0.18,94.17622772440563
0.6,0.19,93.37246718940156
0.6,0.2,92.58151879092145
0.6,0.21,91.80304910944909
0.6,0.22,91.03673621948445
0.6,0.23,90.28226922489858
0.6,0.24,89.53934781393775
0.6,0.25,88.80768183313967
0.6,0.26,88.08699087957876
0.6,0.27,87.3770039106783
0.6,0.28,86.67745887085084
0.6,0.29,85.98810233440275
0.6,0.3,85.30868916396929
0.6,0.31,84.63898218377068
0.6,0.32,83.97875186718238
0.6,0.33,83.32777603793215
0.6,0.34,82.68583958425899
0.6,0.35,82.05273418561308
0.6,0.36,81.42825805120322
0.6,0.37,80.81221566994935
0.6,0.38,80.2044175712187
0.6,0.39,79.60468009598935
0.6,0.4,79.01282517785319
0.6,0.41,78.4286801334843
0.6,0.42,77.85207746204657
0.6,0.43,77.28285465323853
0.6,0.44,76.72085400352921
0.6,0.45,76.16592244012975
0.6,0.46,75.61791135250064
0.6,0.47,75.0766764309094
0.6,0.48,74.54207751181355
0.6,0.49,74.01397842962854
0.6,0.5,73.49224687474981
0.6,0.51,72.97675425741147
0.6,0.52,72.46737557716546
0.6,0.53,71.96398929774426
0.6,0.54,71.4664772269802
0.6,0.55,70.9747244016661
0.6,0.56,70.48861897703563
0.6,0.57,70.008052120728
0.6,0.58,69.53291791093733
0.6,0.59,69.06311323868613
0.6,0.6,68.59853771392892
0.6,0.61,68.13909357539995
0.6,0.62,67.684685603925
0.6,0.63,67.2352210391914
0.6,0.64,66.79060949970591
0.6,0.65,66.35076290584624
0.6,0.66,65.91559540589202
0.6,0.67,65.48502330482364
0.6,0.68,65.05896499588567
0.6,0.69,64.63734089469455
0.6,0.7,64.22007337586172
0.6,0.71,63.80708671191252
0.6,0.72,63.39830701455105
0.6,0.73,62.99366217805232
0.6,0.74,62.59308182473825
0.6,0.75,62.19649725247206
0.6,0.76,61.80384138400302
0.6,0.77,61.41504871820348
0.6,0.78,61.03005528301759
0.6,0.79,60.6487985901324
0.6,0.8,60.27121759118546
0.6,0.81,59.89725263560206
0.6,0.82,59.52684542986799
0.6,0.83,59.15993899823184
0.6,0.84,58.796477644795914
0.6,0.85,58.43640691686676
0.6,0.86,58.07967356962257
0.6,0.87,57.72622553195083
0.6,0.88,57.37601187347866
0.6,0.89,57.02898277266621
0.6,0.9,56.68508948603153
0.6,0.91,56.344284318367386
0.6,0.92,56.006520593972596
0.6,0.93,55.671752628799425
0.6,0.94,55.33993570355682
0.6,0.95,55.01102603768186
0.6,0.96,54.68498076412749
0.6,0.97,54.36175790503239
0.6,0.98,54.04131634808658
0.6,0.99,53.723615823738385
0.6,1.0,53.40861688308246
0.61,0.0,112.88903857193293
0.61,0.01,111.77071980853282
0.61,0.02,110.67390467524916
0.61,0.03,109.59795596522008
0.61,0.04,108.54225909725045
0.61,0.05,107.50622137680239
0.61,0.06,106.48927125755029
0.61,0.07,105.49085760793679
0.61,0.08,104.51044898641618
0.61,0.09,103.54753292857532
0.61,0.1,102.60161524833944
0.61,0.11,101.67221935536708
0.61,0.12,100.75888559000435
0.61,0.13,99.86117057684856
0.61,0.14,98.97864659786785
0.61,0.15,98.11090098536704
0.61,0.16,97.25753553529881
0.61,0.17,96.41816594092427
0.61,0.18,95.59242124672528
0.61,0.19,94.77994332253212
0.61,0.2,93.98038635750498
0.61,0.21,93.19341637356314
0.61,0.22,92.41871075796422
0.61,0.23,91.65595781448258
0.61,0.24,90.90485633262097
0.61,0.25,90.16511517444115
0.61,0.26,89.43645287837694
0.61,0.27,88.71859727940114
0.61,0.28,88.0112851450989
0.61,0.29,87.31426182699079
0.61,0.3,86.62728092646648
0.61,0.31,85.95010397490921
0.61,0.32,85.2825001273157
0.61,0.33,84.62424586895088
0.61,0.34,83.97512473440133
0.61,0.35,83.33492703862538
0.61,0.36,82.70344961943312
0.61,0.37,82.08049559084071
0.61,0.38,81.46587410697174
0.61,0.39,80.85940013591937
0.61,0.4,80.2608942432193
0.61,0.41,79.67018238440482
0.61,0.42,79.08709570637376
0.61,0.43,78.51147035706424
0.61,0.44,77.94314730314602
0.61,0.45,77.38197215527242
0.61,0.46,76.82779500067727
0.61,0.47,76.28047024268346
0.61,0.48,75.7398564468869
0.61,0.49,75.20581619362235
0.61,0.5,74.67821593654946
0.61,0.51,74.15692586698304
0.61,0.52,73.64181978378372
0.61,0.53,73.13277496846405
0.61,0.54,72.62967206540208
0.61,0.55,72.13239496682775
0.61,0.56,71.64083070244988
0.61,0.57,71.15486933341128
0.61,0.58,70.67440385051867
0.61,0.59,70.19933007644039
0.61,0.6,69.72954657178786
0.61,0.61,69.26495454478754
0.61,0.62,68.80545776454625
0.61,0.63,68.35096247762527
0.61,0.64,67.90137732782773
0.61,0.65,67.45661327908522
0.61,0.66,67.01658354121838
0.61,0.67,66.58120349857637
0.61,0.68,66.15039064132156
0.61,0.69,65.72406449933482
0.61,0.7,65.3021465785061
0.61,0.71,64.88456029947355
0.61,0.72,64.47123093857516
0.61,0.73,64.06208557097261
0.61,0.74,63.65705301587934
0.61,0.75,63.256063783715206
0.61,0.76,62.8590500252368
0.61,0.77,62.46594548245042
0.61,0.78,62.07668544132372
0.61,0.79,61.691206686097075
0.61,0.8,61.30944745529797
0.61,0.81,60.93134739925188
0.61,0.82,60.55684753908531
0.61,0.83,60.18589022717799
0.61,0.84,59.81841910893007
0.61,0.85,59.45437908590333
0.61,0.86,59.09371628018539
0.61,0.87,58.73637799999818
0.61,0.88,58.38231270641637
0.61,0.89,58.031469981268174
0.61,0.9,57.683800496071115
0.61,0.91,57.339255982027794
0.61,0.92,56.99778920097839
0.61,0.93,56.65935391735127
0.61,0.94,56.32390487102032
0.61,0.95,55.99139775101594
0.61,0.96,55.661789170154236
0.61,0.97,55.33503664039927
0.61,0.98,55.01109854909538
0.61,0.99,54.689934135922044
0.61,1.0,54.371503470554046
0.62,0.0,114.46522898659549
0.62,0.01,113.33686445505015
0.62,0.02,112.2300471943887
0.62,0.03,111.14414873156318
0.62,0.04,110.07856218519561
0.62,0.05,109.03270162451724
0.62,0.06,108.00600142023376
0.62,0.07,106.99791559234598
0.62,0.08,106.00791715949282
0.62,0.09,105.03549749335735
0.62,0.1,104.08016568108815
0.62,0.11,103.14144789832096
0.62,0.12,102.21888679455725
0.62,0.13,101.31204089262872
0.62,0.14,100.42048400335108
0.62,0.15,99.5438046562142
0.62,0.16,98.68160554691423
0.62,0.17,97.83350300192876
0.62,0.18,96.999126460588
0.62,0.19,96.1781179746319
0.62,0.2,95.37013172516447
0.62,0.21,94.57483355701152
0.62,0.22,93.79190053017197
0.62,0.23,93.02102048801237
0.62,0.24,92.26189164200031
0.62,0.25,91.51422217250229
